doc_id,url,cache,text version,nature,published_datapolitics,entity_datapolitics,entity_type_datapolitics
1970/d806acead78b8cb306eeb0e2f05e2402bb91ed90_PV_CC%2030%20jui,https://www.pau.fr/sites/default/files/media/document/2024-01/PV_CC%2030%20juin%202022_compressed.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1970/d806acead78b8cb306eeb0e2f05e2402bb91ed90_PV_CC%2030%20jui,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1970/d806acead78b8cb306eeb0e2f05e2402bb91ed90_PV_CC%2030%20jui.txt,pv.cr,30/06/2022,Pau,Commune
1773/3289b493b222f517df90c11a7c0d57505cd75a65_showFile.jsp,https://valleesud-webdelibplus.digitechcloud.fr/webdelibplus/jsp/showFile.jsp?datePub=30/11/2022&dateRetLega=30/11/2022&pdf=SZfltepFbl9aSPEjEVZkdTTcs%2BNVLt2CRrSA7jG%2FpgF8tEa4FSydIEz%2B37P2ZzbGrQLiX8DzJtmYINYYMk4ysSyVrK1O73sMIw%2Br4RDsqfJmE1%2B93TdnIwcQ8Zaep0ZBHz7YdLgRfix6jwNOW%2BM%2FXpVEivb%2FsmEsr2o%2BPSDFezE%3D,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1773/3289b493b222f517df90c11a7c0d57505cd75a65_showFile.jsp,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1773/3289b493b222f517df90c11a7c0d57505cd75a65_showFile.jsp.txt,pv.cr,27/06/2022,Châtenay-Malabry,Commune
513/858281c9d25ff0ae979daab3755b8270e2eacab6_conseil-municipa,https://www.villiers94.fr/wp-content/uploads/2022/06/conseil-municipal-2022-06-30.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/513/858281c9d25ff0ae979daab3755b8270e2eacab6_conseil-municipa,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/513/858281c9d25ff0ae979daab3755b8270e2eacab6_conseil-municipa.txt,pv.full,30/06/2022,Villiers-sur-Marne,Commune
5243/1dfa072e6293c6eea302a488737e51bdc0016cdd_2.%20%20Proc%C3%,https://www.ville-boisleroi.fr/sites/boisleroi/files/document/2024-03/2.%20%20Proc%C3%A8s%20verbal%20du%20CM%20du%2021.12.2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/5243/1dfa072e6293c6eea302a488737e51bdc0016cdd_2.%20%20Proc%C3%,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/5243/1dfa072e6293c6eea302a488737e51bdc0016cdd_2.%20%20Proc%C3%.txt,pv.cr,21/12/2023,Bois-le-Roi,Commune
2678/182727156002c516acc7e8981120ccc0c594dada_cc_201102_cr_ave,https://www.cc-genevois.fr/sites/default/files/cc_201102_cr_avec_annexes.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2678/182727156002c516acc7e8981120ccc0c594dada_cc_201102_cr_ave,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2678/182727156002c516acc7e8981120ccc0c594dada_cc_201102_cr_ave.txt,pv.cr,31/03/2021,CC du Genevois,Intercommunalité
2678/477a1db12eeb6a9afea7548e904d9e712370fd41_cc_201214_cr.pdf,https://www.cc-genevois.fr/sites/default/files/cc_201214_cr.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2678/477a1db12eeb6a9afea7548e904d9e712370fd41_cc_201214_cr.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2678/477a1db12eeb6a9afea7548e904d9e712370fd41_cc_201214_cr.pdf.txt,pv.cr,01/05/2021,CC du Genevois,Intercommunalité
2678/4fc86316925e3245174e640ef83f6b44b54e2dfc_b_161107_cr.pdf,https://www.cc-genevois.fr/sites/default/files/b_161107_cr.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2678/4fc86316925e3245174e640ef83f6b44b54e2dfc_b_161107_cr.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2678/4fc86316925e3245174e640ef83f6b44b54e2dfc_b_161107_cr.pdf.txt,pv.cr,01/01/2020,CC du Genevois,Intercommunalité
2682/82ec8_20210308_PCAET-Falaise_Fiches-Actions_v3.pdf,https://www.paysdefalaise.fr/wp-content/uploads/2021/03/20210308_PCAET-Falaise_Fiches-Actions_v3.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2682/82ec8_20210308_PCAET-Falaise_Fiches-Actions_v3.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2682/82ec8_20210308_PCAET-Falaise_Fiches-Actions_v3.pdf.txt,acte.delib,01/03/2021,CC du Pays de Falaise,Intercommunalité
2281/34078f3c2ef214040c56efbe7208a05728da36e8_Reglement-de-ser,https://www.cc-paysfouesnantais.fr/medias/2021/03/Reglement-de-service-deau-potable-CCPF.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2281/34078f3c2ef214040c56efbe7208a05728da36e8_Reglement-de-ser,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2281/34078f3c2ef214040c56efbe7208a05728da36e8_Reglement-de-ser.txt,dlao.autres,01/03/2021,CC du Pays Fouesnantais,Intercommunalité
6750/4f27925ebc5e36e6451c1578bc1865c5f034a811_recueil-04-2021-,https://www.alpes-de-haute-provence.gouv.fr/contenu/telechargement/29316/165764/file/recueil-04-2021-101-recueil-des-actes-administratifs.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6750/4f27925ebc5e36e6451c1578bc1865c5f034a811_recueil-04-2021-,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6750/4f27925ebc5e36e6451c1578bc1865c5f034a811_recueil-04-2021-.txt,acte.arrete,17/03/2021,Préfecture - Alpes-de-Haute-Provence,Préfecture
6922/b77fad3941ea3a6d4fbe9366e66dba8b32c400d3_3-Zone_d_acceler,https://www.commune-unias.fr/fileadmin/user_upload/Unias/Deliberations/2024/3-Zone_d_acceleration_de_la_production_d_energies_renouvelables.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6922/b77fad3941ea3a6d4fbe9366e66dba8b32c400d3_3-Zone_d_acceler,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6922/b77fad3941ea3a6d4fbe9366e66dba8b32c400d3_3-Zone_d_acceler.txt,acte.delib,13/02/2024,Unias,Commune
6750/bdc23db4d585192e5a8b928b8952e07757190d59_AP 2022-076-005,https://www.alpes-de-haute-provence.gouv.fr/contenu/telechargement/30649/172694/file/AP 2022-076-005 source du Thouron.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6750/bdc23db4d585192e5a8b928b8952e07757190d59_AP 2022-076-005,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6750/bdc23db4d585192e5a8b928b8952e07757190d59_AP 2022-076-005 .txt,acte.arrete,08/03/2022,Préfecture - Alpes-de-Haute-Provence,Préfecture
6750/1bd1dd0d1e95e4a7886d5d8253eceaee8a67285f_AP n°2024-051-01,https://www.alpes-de-haute-provence.gouv.fr/contenu/telechargement/38260/227615/file/AP n°2024-051-014.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6750/1bd1dd0d1e95e4a7886d5d8253eceaee8a67285f_AP n°2024-051-01,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6750/1bd1dd0d1e95e4a7886d5d8253eceaee8a67285f_AP n°2024-051-01.txt,acte.arrete,26/01/2024,Préfecture - Alpes-de-Haute-Provence,Préfecture
1495/0d9c8b53690e70a3cef3534bd7f732d73f2d3013_PC-094-022-22-C0,https://www.choisyleroi.fr/wp-content/uploads/2023/12/PC-094-022-22-C0014-M01-SAS-SOGEAX-arrêté-refus-de-permis-de-construire.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1495/0d9c8b53690e70a3cef3534bd7f732d73f2d3013_PC-094-022-22-C0,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1495/0d9c8b53690e70a3cef3534bd7f732d73f2d3013_PC-094-022-22-C0.txt,acte.arrete,26/12/2023,Choisy-le-Roi,Commune
4873/4cf85a6e992e481bec1bcf819a3aed657f76107c_DEL23_11_28_14-A,https://www.ville-marseillan.fr/storage/2024/03/DEL23_11_28_14-AVENANT-N°3-CONVENTION-ORT.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/4873/4cf85a6e992e481bec1bcf819a3aed657f76107c_DEL23_11_28_14-A,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/4873/4cf85a6e992e481bec1bcf819a3aed657f76107c_DEL23_11_28_14-A.txt,acte.delib,08/12/2023,Marseillan,Commune
6986/9d15ce3e0ae946163e7bbc00a7b7f0ee5c5cc59f_PV-DU-2024-03-29,https://cuvilly.fr/wp-content/uploads/2024/04/PV-DU-2024-03-29-3.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6986/9d15ce3e0ae946163e7bbc00a7b7f0ee5c5cc59f_PV-DU-2024-03-29,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6986/9d15ce3e0ae946163e7bbc00a7b7f0ee5c5cc59f_PV-DU-2024-03-29.txt,pv.cr,29/03/2024,Cuvilly,Commune
5576/800cc742332bffdf933df69dc614ccf26dbb37f7_Conseil-Municipa,https://www.ville-hem.fr/wp-content/uploads/2024/04/Conseil-Municipal_07_12_2023-accessible_compressed-2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/5576/800cc742332bffdf933df69dc614ccf26dbb37f7_Conseil-Municipa,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/5576/800cc742332bffdf933df69dc614ccf26dbb37f7_Conseil-Municipa.txt,bdj,07/12/2023,Hem,Commune
4428/315d5278dc2d9b5e400d6b48297279cd84e081e5_pdfsam_deliberat,http://www.charly-sur-marne.fr/IMG/pdf/pdfsam_deliberations.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/4428/315d5278dc2d9b5e400d6b48297279cd84e081e5_pdfsam_deliberat,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/4428/315d5278dc2d9b5e400d6b48297279cd84e081e5_pdfsam_deliberat.txt,acte.delib,29/03/2024,Charly-sur-Marne,Commune
1970/d2d71632e392154ebc5fe6f150b8e8ea05342fb5_42_Bilan%20conce,https://www.pau.fr/sites/default/files/media/document/2024-03/42_Bilan%20concertation-arret%20ZAEnR.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1970/d2d71632e392154ebc5fe6f150b8e8ea05342fb5_42_Bilan%20conce,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1970/d2d71632e392154ebc5fe6f150b8e8ea05342fb5_42_Bilan%20conce.txt,pv.cr,31/03/2024,Pau,Commune
6747/9114bb526bb5d6c0748a160dbeb6b91ea2451dee_recueil-01-2021-,https://www.ain.gouv.fr/contenu/telechargement/15163/111221/file/recueil-01-2021-093-recueil-des-actes-administratifs-special-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6747/9114bb526bb5d6c0748a160dbeb6b91ea2451dee_recueil-01-2021-,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6747/9114bb526bb5d6c0748a160dbeb6b91ea2451dee_recueil-01-2021-.txt,acte.arrete,01/01/2021,Préfecture - Ain,Préfecture
6784/09044bcfebb6e169f072553d0d1efd87a8d8f3e5_131_20210707_rec,https://www.haute-savoie.gouv.fr/contenu/telechargement/36781/215811/file/131_20210707_recueil_special.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6784/09044bcfebb6e169f072553d0d1efd87a8d8f3e5_131_20210707_rec,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6784/09044bcfebb6e169f072553d0d1efd87a8d8f3e5_131_20210707_rec.txt,pv.cr,07/07/2021,Préfecture - Haute-Savoie,Préfecture
6061/b654f089e069fbed00fe62b3baccdb2e1c3be401_CR_Conseil_Munic,https://www.cajarc.fr/fileadmin/documents/MAIRIE/Compte-rendu_CM/CR_Conseil_Municipal_du_27_mars_2024VDEF.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6061/b654f089e069fbed00fe62b3baccdb2e1c3be401_CR_Conseil_Munic,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6061/b654f089e069fbed00fe62b3baccdb2e1c3be401_CR_Conseil_Munic.txt,pv.cr,27/03/2024,Cajarc,Commune
3706/438a1f2c910715454a347acbccc3a6d1397fd655_delib-et-annexe_,https://www.ville-lieusaint.fr/app/uploads/2024/03/delib-et-annexe_03_2024_2024_25_TPN_zones-dacceleration-energies-renouvelables-ZAEnR.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3706/438a1f2c910715454a347acbccc3a6d1397fd655_delib-et-annexe_,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3706/438a1f2c910715454a347acbccc3a6d1397fd655_delib-et-annexe_.txt,acte.delib,27/03/2024,Lieusaint,Commune
3132/43b0e_cms_viewFile.php,https://www.grandbourg.fr/cms_viewFile.php?idtf=21264&path=2023-07-17-proces-verbal-du-Bureau.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3132/43b0e_cms_viewFile.php,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3132/43b0e_cms_viewFile.php.txt,pv.cr,17/07/2023,CA du Bassin de Bourg-en-Bresse,Intercommunalité
1995/9b1af_20230711_CC_proces-verbal.pdf,https://www.loireforez.fr/wp-content/uploads/2023/09/20230711_CC_proces-verbal.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1995/9b1af_20230711_CC_proces-verbal.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1995/9b1af_20230711_CC_proces-verbal.pdf.txt,pv.cr,11/07/2023,CA Loire Forez Agglomération,Intercommunalité
2742/7f5339fe8f691391f1c6f78e4ddf5048872913ee_230706_PV_csl2.p,https://www.montfortcommunaute.bzh/wp-content/uploads/2023/07/230706_PV_csl2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2742/7f5339fe8f691391f1c6f78e4ddf5048872913ee_230706_PV_csl2.p,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2742/7f5339fe8f691391f1c6f78e4ddf5048872913ee_230706_PV_csl2.p.txt,pv.cr,06/07/2023,CC Montfort Communauté,Intercommunalité
6246/06ca9_compte-rendu-03.03.22_1.pdf,https://www.ville-gieres.fr/sites/default/files/fichiers/compte-rendu-03.03.22_1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6246/06ca9_compte-rendu-03.03.22_1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6246/06ca9_compte-rendu-03.03.22_1.pdf.txt,pv.full,03/03/2022,Gières,Commune
6246/01312_del007-22.pdf,http://www.ville-gieres.fr/sites/default/files/fichiers/deliberations/del007-22.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6246/01312_del007-22.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6246/01312_del007-22.pdf.txt,acte.delib,10/03/2022,Gières,Commune
5832/3f831c2c93da0efaf7602180503e2bc1d439ee40_1688974042-PV-du,https://www.wissous.fr/userfile/fichier-telechargement/1688974042-PV-du-06-04-2023.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/5832/3f831c2c93da0efaf7602180503e2bc1d439ee40_1688974042-PV-du,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/5832/3f831c2c93da0efaf7602180503e2bc1d439ee40_1688974042-PV-du.txt,pv.cr,06/04/2023,Wissous,Commune
6378/725b1_Compte-rendu-Conseil-Municipal-31-mars-2022.pdf,https://www.montreverd.fr/wp-content/uploads/sites/9/2022/04/Compte-rendu-Conseil-Municipal-31-mars-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/6378/725b1_Compte-rendu-Conseil-Municipal-31-mars-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/6378/725b1_Compte-rendu-Conseil-Municipal-31-mars-2022.pdf.txt,pv.cr,31/03/2022,Montréverd,Commune
3125/48f5d_Compte_rendu_CC_10.03.2022.pdf,https://www.chateauroux-metropole.fr/fileadmin/medias/Les_institutions/L_Agglomeration_de_Chateauroux/2022/Compte_rendu_CC_10.03.2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3125/48f5d_Compte_rendu_CC_10.03.2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3125/48f5d_Compte_rendu_CC_10.03.2022.pdf.txt,pv.cr,10/03/2022,CA Châteauroux Métropole,Intercommunalité
4850/05fda_PV-CM-16-mars-2022v2.pdf,https://www.neuillysurmarne.fr/wp-content/uploads/2022/03/PV-CM-16-mars-2022v2.pdf?x12167,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/4850/05fda_PV-CM-16-mars-2022v2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/4850/05fda_PV-CM-16-mars-2022v2.pdf.txt,pv.cr,16/03/2022,Neuilly-sur-Marne,Commune
2983/3c582_Mars_2022.pdf,https://www.coeurdebrenne.fr/fileadmin/pdf/deliberations/2022/Mars_2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2983/3c582_Mars_2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2983/3c582_Mars_2022.pdf.txt,pv.cr,29/03/2022,CC Coeur de Brenne,Intercommunalité
669/bca33_7-Procs-verbal_20220404.pdf,https://www.puygouzon.fr/wp-content/uploads/2021/05/7-Procs-verbal_20220404.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/669/bca33_7-Procs-verbal_20220404.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/669/bca33_7-Procs-verbal_20220404.pdf.txt,pv.cr,04/04/2022,Puygouzon,Commune
2069/80510_2022-052B-Plus-value-etude-geothermie-centre-aquatique.pdf,http://www.ccplateaudelannemezan.fr/wp-content/uploads/2022/04/2022-052B-Plus-value-etude-geothermie-centre-aquatique.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2069/80510_2022-052B-Plus-value-etude-geothermie-centre-aquatique.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2069/80510_2022-052B-Plus-value-etude-geothermie-centre-aquatique.pdf.txt,acte.delib,21/04/2022,CC du Plateau de Lannemezan,Intercommunalité
1767/62394_cms_viewFile.php,http://www.annecy.fr/cms_viewFile.php?idtf=10205&path=PV-integral-CM-23-05-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1767/62394_cms_viewFile.php,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1767/62394_cms_viewFile.php.txt,pv.full,23/05/2022,Annecy,Commune
2902/a7aa6_note-NappesProfondes-Charte-annexe.pdf,https://www.grand-dax.fr/wp-content/uploads/2022/05/note-NappesProfondes-Charte-annexe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2902/a7aa6_note-NappesProfondes-Charte-annexe.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2902/a7aa6_note-NappesProfondes-Charte-annexe.pdf.txt,acte.delib,20/05/2022,CA du Grand Dax,Intercommunalité
2289/83252_PV_CC_2022_05_19.pdf,http://www.aggloroanne.fr/fileadmin/Aggloroanne.fr/2_Ville_et_Agglo/Roannais_Agglomeration/Conseil_Communautaire/proces_verbaux/2022/PV_CC_2022_05_19.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2289/83252_PV_CC_2022_05_19.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2289/83252_PV_CC_2022_05_19.pdf.txt,bdj,19/05/2022,CA Roannais Agglomération,Intercommunalité
693/e9105_CM-220524_pv.pdf,http://www.bagneux92.fr/images/1-Decouvrir/Elus/Decisions-conseil/2022/CM-220524_pv.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/693/e9105_CM-220524_pv.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/693/e9105_CM-220524_pv.pdf.txt,pv.cr,24/05/2022,Bagneux,Commune
1667/feb25_d202204015-zPJ1-rapport-SPL-BER-2020-2021.pdf,https://www.hennebont.bzh/wp-content/uploads/d202204015-zPJ1-rapport-SPL-BER-2020-2021.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1667/feb25_d202204015-zPJ1-rapport-SPL-BER-2020-2021.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1667/feb25_d202204015-zPJ1-rapport-SPL-BER-2020-2021.pdf.txt,acte.delib,02/05/2022,Hennebont,Commune
3255/9b4af_Proces-verbal-du-conseil-municipal-du-18-mai-2022.pdf,https://www.lile-saint-denis.fr/app/uploads/2023/03/Proces-verbal-du-conseil-municipal-du-18-mai-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/3255/9b4af_Proces-verbal-du-conseil-municipal-du-18-mai-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/3255/9b4af_Proces-verbal-du-conseil-municipal-du-18-mai-2022.pdf.txt,pv.cr,18/05/2022,L'Île-Saint-Denis,Commune
250/0cb4d_Proces-verbal-du-Conseil-municipal-du-19-mai-2022.pdf,https://www.fonsorbes.fr/wp-content/uploads/2022/06/Proces-verbal-du-Conseil-municipal-du-19-mai-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/250/0cb4d_Proces-verbal-du-Conseil-municipal-du-19-mai-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/250/0cb4d_Proces-verbal-du-Conseil-municipal-du-19-mai-2022.pdf.txt,pv.cr,19/05/2022,Fonsorbes,Commune
2965/2c17c91eaac9be1f253885329ce41bb57f3591f9_cc_2022_056_com1,https://www.pevelecarembault.fr/sites/default/files/2022-05/cc_2022_056_com1_plui_approbation_modification_2_plu_nomain-annexe-tamponne-3.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2965/2c17c91eaac9be1f253885329ce41bb57f3591f9_cc_2022_056_com1,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2965/2c17c91eaac9be1f253885329ce41bb57f3591f9_cc_2022_056_com1.txt,dlao.autres,19/05/2022,CC Pévèle-Carembault,Intercommunalité
2965/0f145a450a9576bf0cb4af725408d0627962bf1a_CC%202022%20056%,https://www.pevelecarembault.fr/sites/default/files/2022-05/CC%202022%20056%20Com1%20PLUI%20Approbation%20modification%202%20PLU%20NOMAIN-annexe-tamponne-3_0.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2965/0f145a450a9576bf0cb4af725408d0627962bf1a_CC%202022%20056%,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2965/0f145a450a9576bf0cb4af725408d0627962bf1a_CC%202022%20056%.txt,dlao.autres,19/05/2022,CC Pévèle-Carembault,Intercommunalité
94/7178c4e1cae4bbc4f9805aeaecd192d7c848a420_recueil-13-2022-,https://www.bouches-du-rhone.gouv.fr/contenu/telechargement/47283/268778/file/recueil-13-2022-138-recueil-des-actes-administratifs-11 mai 2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/94/7178c4e1cae4bbc4f9805aeaecd192d7c848a420_recueil-13-2022-,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/94/7178c4e1cae4bbc4f9805aeaecd192d7c848a420_recueil-13-2022-.txt,acte.arrete,11/05/2022,Bouches-du-Rhône,Conseil départemental
1836/b21cc_deliberations_19-05-2022.pdf,https://ville-saint-denis.fr/sites/default/files/content/documents/deliberations_19-05-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1836/b21cc_deliberations_19-05-2022.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1836/b21cc_deliberations_19-05-2022.pdf.txt,pv.cr,19/05/2022,Saint-Denis,Commune
1655/5b569_190513_MIRIBEL_REGL.pdf,https://www.miribel.fr/wp-content/uploads/2022/05/190513_MIRIBEL_REGL.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1655/5b569_190513_MIRIBEL_REGL.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1655/5b569_190513_MIRIBEL_REGL.pdf.txt,dlao.autres,01/05/2022,Miribel,Commune
2353/2438b5060f363d0380989033b87d059a454dd8a7_reglement-assain,https://www.grandbesancon.fr/wp-content/uploads/sites/2/2022/11/reglement-assainissement.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2353/2438b5060f363d0380989033b87d059a454dd8a7_reglement-assain,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2353/2438b5060f363d0380989033b87d059a454dd8a7_reglement-assain.txt,dlao.autres,11/05/2022,CU Grand Besançon Métropole,Intercommunalité
2743/65714f21ddd02f101e2be5f1f2fdb1d9bea05a68_242900801_prescr,https://www.pays-landerneau-daoulas.fr/medias/2022/10/242900801_prescriptions_ac4_29103_20220531.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2743/65714f21ddd02f101e2be5f1f2fdb1d9bea05a68_242900801_prescr,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2743/65714f21ddd02f101e2be5f1f2fdb1d9bea05a68_242900801_prescr.txt,dlao.autres,31/05/2022,CA du Pays de Landerneau-Daoulas,Intercommunalité
2752/e3fc616c698239269aa58e4f7a1ec06cf16170b7_Compte-rendu-dél,https://www.vg-agglo.com/wp-content/uploads/2022/05/Compte-rendu-délibérations-2.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/2752/e3fc616c698239269aa58e4f7a1ec06cf16170b7_Compte-rendu-dél,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/2752/e3fc616c698239269aa58e4f7a1ec06cf16170b7_Compte-rendu-dél.txt,acte.delib,01/05/2022,CA Val de Garonne Agglomération,Intercommunalité
1989/822780116256f54bb0221603329046a90d7057ad_CR_20220518-1.pd,https://www.cc-outreforet.fr/wp-content/uploads/2022/02/CR_20220518-1.pdf,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/1989/822780116256f54bb0221603329046a90d7057ad_CR_20220518-1.pd,https://datapolitics-public.s3.gra.io.cloud.ovh.net/LORIA/txt/1989/822780116256f54bb0221603329046a90d7057ad_CR_20220518-1.pd.txt,pv.cr,18/05/2022,CC de l'Outre-Forêt,Intercommunalité
